,sancion,causa,dependencia,genero,ingreso,puesto,c,value
271,Multa,TRÁFICO DE INFLUENCIAS,Educación e Investigación,Mujer,1515936.0,Director,2,1
272,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,1515936.0,Director,2,1
273,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,1737705.0,Director,2,1
274,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,6229656.0,Director,1,1
275,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,6966840.0,Director,1,1
276,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,6673020.0,Director,1,1
277,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,5796732.0,Director,1,1
278,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,5784672.0,Director,1,1
279,Susupención,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,5784672.0,Director,1,1
280,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,5784672.0,Jefe Departamento,1,1
281,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,105560.0,Jefe Departamento,2,1
282,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
283,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
284,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
285,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
286,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
287,Acta Administrativa,CONFLICTO DE INTERÉS,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
288,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,506688.0,Analista,0,1
289,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
290,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,126855.0,Analista,0,1
291,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
292,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
293,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
294,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
295,Sanción Económica,ENRIQUECIMIENTO OCULTO,Servicios,Hombre,608904.0,Analista,0,1
296,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,608904.0,Analista,0,1
297,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,125000.0,Analista,0,1
298,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
299,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
300,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
301,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
302,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
303,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Banca y Finanzas,Hombre,600000.0,Analista,0,1
304,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,1553430.0,Director,2,1
305,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,1553430.0,Director,2,1
306,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,3995184.0,Director,1,1
307,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,4161432.0,Director,1,1
308,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,4060260.0,Director,1,1
309,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,4393860.0,Director,1,1
310,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,3888096.0,Director,1,1
311,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Medio Ambiente,Mujer,3888096.0,Director,1,1
312,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,3888096.0,Director,1,1
313,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,1603430.0,Director,2,1
314,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4081584.0,Director,1,1
315,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4928616.0,Director,1,1
316,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4020588.0,Director,1,1
317,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4867848.0,Director,1,1
318,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4855992.0,Director,1,1
319,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Comunicación y Transporte,Mujer,4855992.0,Director,1,1
320,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4855992.0,Director,1,1
321,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4793736.0,Director,1,1
322,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,1516575.0,Director,0,1
323,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4340736.0,Director,1,1
324,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4911672.0,Director,1,1
325,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4717776.0,Director,1,1
326,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4695000.0,Director,1,1
327,Destitución,CONFLICTO DE INTERÉS,Medio Ambiente,Hombre,4695000.0,Director,1,1
328,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4695000.0,Director,1,1
329,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,1208635.0,Director,3,1
330,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4581228.0,Director,1,1
331,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4487892.0,Director,1,1
332,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4382748.0,Director,1,1
333,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4918104.0,Director,1,1
334,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4079004.0,Director,3,1
335,Indemnización Resarcitoria,ABUSO DE FUNCIONES,Banca y Finanzas,Hombre,4079004.0,Director,3,1
336,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,4079004.0,Jefe Departamento,1,1
337,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,160000.0,Jefe Departamento,3,1
338,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
339,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
340,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
341,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
342,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
343,Indemnización Resarcitoria,TRÁFICO DE INFLUENCIAS,Economía y Desarrollo,Hombre,768000.0,Jefe Departamento,3,1
344,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,768000.0,Titular,0,1
345,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,1670995.0,Titular,0,1
346,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,4226268.0,Titular,1,1
347,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,4270452.0,Titular,1,1
348,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,5271168.0,Titular,1,1
349,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,4321368.0,Titular,1,1
350,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,4321368.0,Titular,1,1
351,Acta Administrativa,ENRIQUECIMIENTO OCULTO,Economía y Desarrollo,Hombre,5270868.0,Titular,1,1
352,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,5270868.0,Director,1,1
353,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,1767560.0,Director,0,1
354,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,5645040.0,Director,1,1
355,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,6122940.0,Director,1,1
356,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,5736204.0,Director,1,1
357,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,5625564.0,Director,1,1
358,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,6279756.0,Director,1,1
359,Indemnización Resarcitoria,COHECHO,Agricultura,Hombre,6279756.0,Director,1,1
360,Multa,PECULADO,Salud,Mujer,6279756.0,Administrador,1,1
361,Multa,PECULADO,Salud,Mujer,363260.0,Administrador,2,1
362,Multa,PECULADO,Salud,Mujer,1550076.0,Administrador,2,1
363,Multa,PECULADO,Salud,Mujer,1455588.0,Administrador,2,1
364,Multa,PECULADO,Salud,Mujer,1569960.0,Administrador,2,1
365,Multa,PECULADO,Salud,Mujer,1488288.0,Administrador,2,1
366,Multa,PECULADO,Salud,Mujer,1603512.0,Administrador,2,1
367,Multa,PECULADO,Salud,Mujer,1603512.0,Administrador,2,1
368,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1603512.0,Director,3,1
369,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,240390.0,Director,3,1
370,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1099776.0,Director,3,1
371,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1097652.0,Director,3,1
372,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1187304.0,Director,3,1
373,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1088460.0,Director,3,1
374,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1178520.0,Director,3,1
375,Sanción Económica,TRÁFICO DE INFLUENCIAS,Salud,Hombre,1178520.0,Director,3,1
376,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,1178520.0,Analista,2,1
377,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
378,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,125000.0,Analista,2,1
379,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
380,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
381,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
382,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
383,Susupención,NEPOTISMO,Economía y Desarrollo,Mujer,600000.0,Analista,2,1
384,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,600000.0,Administrador,2,1
385,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,251600.0,Administrador,2,1
386,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1135536.0,Administrador,2,1
387,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1097688.0,Administrador,2,1
388,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1231848.0,Administrador,2,1
389,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1072968.0,Administrador,2,1
390,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1147932.0,Administrador,2,1
391,Multa,DESVÍO DE RECURSOS,Seguridad Nacional,Mujer,1147932.0,Administrador,2,1
392,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,1525335.0,Titular,0,1
393,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,1525335.0,Titular,0,1
394,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,4535700.0,Titular,1,1
395,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,5603112.0,Titular,1,1
396,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,5012076.0,Titular,1,1
397,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,5012076.0,Titular,1,1
398,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,4436220.0,Titular,1,1
399,Susupención,ENRIQUECIMIENTO OCULTO,Comunicación y Transporte,Hombre,5223348.0,Titular,1,1
400,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,5223348.0,Director,1,1
401,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,221745.0,Director,0,1
402,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,1105428.0,Director,0,1
403,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,1060320.0,Director,0,1
404,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,990408.0,Director,0,1
405,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,1117596.0,Director,0,1
406,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,971544.0,Director,0,1
407,Inhabilitación,CONTRATACIÓN INDEBIDA,Salud,Hombre,971544.0,Director,0,1
408,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,971544.0,Director,3,1
409,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,1451840.0,Director,3,1
410,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4541184.0,Director,1,1
411,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4398564.0,Director,1,1
412,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4685568.0,Director,1,1
413,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4480020.0,Director,1,1
414,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4653084.0,Director,1,1
415,Acta Administrativa,ABUSO DE FUNCIONES,Economía y Desarrollo,Hombre,4653084.0,Director,1,1
416,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,160000.0,Jefe Departamento,2,1
417,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,160000.0,Jefe Departamento,2,1
418,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
419,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
420,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
421,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
422,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
423,Destitución,CONFLICTO DE INTERÉS,Economía y Desarrollo,Mujer,768000.0,Jefe Departamento,2,1
424,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,768000.0,Jefe Departamento,3,1
425,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
426,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,126855.0,Jefe Departamento,3,1
427,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
428,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
429,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
430,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
431,Sanción Económica,DESVÍO DE RECURSOS,Energía,Hombre,608904.0,Jefe Departamento,3,1
432,Destitución,COHECHO,Energía,Hombre,608904.0,Director,3,1
433,Destitución,COHECHO,Energía,Hombre,5468388.0,Director,1,1
434,Destitución,COHECHO,Energía,Hombre,1584990.0,Director,3,1
435,Destitución,COHECHO,Energía,Hombre,4596060.0,Director,1,1
436,Destitución,COHECHO,Energía,Hombre,5151984.0,Director,1,1
437,Destitución,COHECHO,Energía,Hombre,4507980.0,Director,1,1
438,Destitución,COHECHO,Energía,Hombre,4083000.0,Director,1,1
439,Destitución,COHECHO,Energía,Hombre,4083000.0,Director,1,1
440,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,4083000.0,Analista,0,1
441,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
442,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,105560.0,Analista,0,1
443,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
444,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
445,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
446,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
447,Indemnización Resarcitoria,ENRIQUECIMIENTO OCULTO,Educación e Investigación,Hombre,506688.0,Analista,0,1
448,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,506688.0,Jefe Departamento,2,1
449,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
450,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,125000.0,Jefe Departamento,2,1
451,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
452,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
453,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
454,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
455,Destitución,CONTRATACIÓN INDEBIDA,Educación e Investigación,Mujer,600000.0,Jefe Departamento,2,1
456,Multa,COHECHO,Educación e Investigación,Mujer,600000.0,Director,2,1
457,Multa,COHECHO,Educación e Investigación,Mujer,105560.0,Director,2,1
458,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
459,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
460,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
461,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
462,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
463,Multa,COHECHO,Educación e Investigación,Mujer,506688.0,Director,2,1
464,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,506688.0,Titular,2,1
465,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,1292645.0,Titular,2,1
466,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,4630296.0,Titular,1,1
467,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,4744428.0,Titular,1,1
468,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,5054784.0,Titular,1,1
469,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,4256928.0,Titular,1,1
470,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,4256928.0,Titular,1,1
471,Indemnización Resarcitoria,DESVÍO DE RECURSOS,Servicios,Mujer,3977664.0,Titular,1,1
472,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,3977664.0,Director,1,1
473,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,4600404.0,Director,1,1
474,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,1714710.0,Director,2,1
475,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,4419828.0,Director,1,1
476,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,4383780.0,Director,1,1
477,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,4319268.0,Director,1,1
478,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,5383080.0,Director,1,1
479,Destitución,ENRIQUECIMIENTO OCULTO,Energía,Mujer,5383080.0,Director,1,1
480,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,5383080.0,Administrador,1,1
481,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,234140.0,Administrador,2,1
482,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1136052.0,Administrador,2,1
483,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1237128.0,Administrador,2,1
484,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1147344.0,Administrador,2,1
485,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1137072.0,Administrador,2,1
486,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1221168.0,Administrador,2,1
487,Susupención,CONTRATACIÓN INDEBIDA,Gobernanza y Justicia,Mujer,1221168.0,Administrador,2,1
488,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,1221168.0,Director,2,1
489,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,1733575.0,Director,2,1
490,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6912444.0,Director,1,1
491,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6773268.0,Director,1,1
492,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6306348.0,Director,1,1
493,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6029352.0,Director,1,1
494,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6376476.0,Director,1,1
495,Inhabilitación,CONFLICTO DE INTERÉS,Energía,Mujer,6376476.0,Director,1,1
496,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Gobernanza y Justicia,Hombre,6376476.0,Analista,1,1
497,Inhabilitación,UTILIZACIÓN INDEBIDA DE INFORMACIÓN,Gobernanza y Justicia,Hombre,506688.0,Analista,3,1
